x3everdrop,stu_id,female,black,hisp,asian,other,age,agesq,g11ses,g9ses,g11math,g9math,hs_par,lfaminc0811,twoparguar,singlepar,lesshalf,g9nonnative,g9partalkclg,g9schtalkclg,g11catholic,g11otherprivate,g9catholic,g9otherprivate,g11city,g11suburb,g11town,g11northeast,g11midwest,g11south,g9city,g9suburb,g9town,g9northeast,g9midwest,g9south,m_s2controlsborn_yes,s2mcontrolsborn_yes,m_s2controlsstoptrying_yes,s2mcontrolsstoptrying_yes,m_s2controlschallenge_yes,s2mcontrolschallenge_yes,repeatg9,high_sci_nosci,high_sci_gensci,high_sci_spesci,high_sci_advsci,high_sci_apib,exp9ed_dontknow,exp9ed_hs,exp9ed_aa,exp9ed_ba,exp9ed_grad,exp11ed_hsbroad,exp11ed_aa,exp11ed_ba,exp11ed_grad,req_ed_occ09_notknow,reqed_occ09_hs,reqed_occ09_aa,reqed_occ09_ba,reqed_occ09_grad,req_ed_occ12_notknow,reqed_occ12_hs,reqed_occ12_aa,reqed_occ12_ba,reqed_occ12_grad
0,15183,1,0,0,0,0,16,256,-.9496999979019165,-.8497999906539917,49.28089904785156,54.72819900512695,0,9.1663141,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,26322,0,0,0,0,0,14,196,.6704999804496765,.1606999933719635,45.77980041503906,39.84569931030273,1,10.786142,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,22118,1,0,0,0,0,14,196,.5591999888420105,.3871000111103058,53.53369903564453,52.52050018310547,1,10.609818,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,10445,1,0,0,0,0,15,225,.6668999791145325,.6538000106811523,65.07759857177734,60.04169845581055,1,10.132216,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,22150,1,0,1,0,0,14,196,-.8679999709129333,-.9236000180244446,36.52529907226563,49.52199935913086,0,1.6787375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,23346,1,0,0,0,0,15,225,-.8324000239372253,-.2876000106334686,33.95719909667969,35.94820022583008,0,9.1767044,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,22411,0,0,0,0,0,14,196,-.4041000008583069,-1.044899940490723,37.1422004699707,43.8661994934082,0,9.1767044,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,26365,1,0,0,0,0,14,196,.4607999920845032,.3070000112056732,55.67639923095703,61.76340103149414,1,10.933135,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,34482,1,0,0,0,1,14,196,-1.105100035667419,-.6664999723434448,34.45700073242188,37.16640090942383,0,4.6313715,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,18762,1,0,1,0,0,15,225,.0208999998867512,-1.097599983215332,40.84090042114258,38.42599868774414,0,9.859458,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,30955,0,0,0,0,0,15,225,1.611899971961975,.8866999745368958,64.56259918212891,50.42050170898438,1,11.063774,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,18967,1,0,0,0,0,14,196,1.753700017929077,1.961699962615967,48.1599006652832,53.4901008605957,1,10.611789,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,18919,1,0,0,0,0,14,196,.6825000047683716,.3070999979972839,62.8927001953125,51.11119842529297,1,9.7690763,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,17037,0,0,1,0,0,15,225,-.7797999978065491,-.5321000218391418,48.99739837646484,45.36360168457031,0,10.157349,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,31940,0,1,0,0,0,15,225,.7329000234603882,.7088000178337097,31.1107006072998,46.82220077514648,1,10.135392,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,13788,1,0,0,0,0,15,225,.649399995803833,.3876999914646149,49.60169982910156,48.19089889526367,1,10.132216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10363,0,0,0,0,0,14,196,1.526299953460693,2.385200023651123,54.1796989440918,60.61669921875,1,10.933135,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,19061,0,0,0,0,0,14,196,-.1596000045537949,.3842999935150146,48.01509857177734,43.95309829711914,0,11.083234,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,20257,1,0,0,0,0,14,196,.4278999865055084,.1044000014662743,62.73720169067383,59.88059997558594,1,10.135392,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,30074,1,1,0,0,0,15,225,-.4379999935626984,.0885000005364418,29.67119979858398,29.5762996673584,1,5.20749,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,24015,0,0,0,0,0,15,225,.1406999975442886,.3440000116825104,45.70019912719727,54.52109909057617,1,9.859458,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,20250,1,1,0,0,0,15,225,.6116999983787537,.5561000108718872,48.4822998046875,49.0724983215332,1,10.135392,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,12176,0,0,0,0,0,15,225,.3481999933719635,.3050000071525574,43.10300064086914,44.49489974975586,1,10.40291,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,33147,1,0,0,0,1,15,225,.1370999962091446,.2768000066280365,56.47819900512695,43.27019882202148,1,10.40291,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,15631,0,1,0,0,0,14,196,1.275799989700317,1.32480001449585,52.05530166625977,57.82839965820313,1,10.935987,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,28703,1,0,0,0,1,14,196,-.59579998254776,-.7626000046730042,54.97650146484375,58.94110107421875,1,9.1767044,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,19362,0,0,1,0,0,15,225,.1889999955892563,.2488999962806702,49.35309982299805,48.45709991455078,0,10.786142,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,31206,0,0,0,0,1,14,196,.8752999901771545,1.248700022697449,61.18259811401367,67.22789764404297,1,10.784487,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,23524,0,0,1,0,0,15,225,.2398000061511993,-.6542999744415283,52.48590087890625,48.26089859008789,1,10.447245,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,19579,0,0,0,0,0,14,196,.2739000022411346,.7125999927520752,66.76280212402344,66.54720306396484,1,10.609818,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,22108,1,0,0,0,0,15,225,1.060999989509583,.4891999959945679,45.31850051879883,39.20880126953125,1,11.454858,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,30443,1,0,0,0,0,15,225,-.0712999999523163,.419299989938736,62.39530181884766,52.94729995727539,1,9.2092552,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,34090,0,0,0,0,0,16,256,.3179999887943268,1.081300020217896,53.74760055541992,55.90919876098633,1,10.611789,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,22272,0,0,0,0,0,15,225,-.7524999976158142,-.2644999921321869,48.93600082397461,42.02999877929688,0,9.859458,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,26916,0,0,1,0,0,14,196,.1715999990701675,-.8551999926567078,55.46929931640625,53.22919845581055,1,9.1663141,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,21484,1,1,0,0,0,16,256,-.4657000005245209,-.0527000017464161,32.26419830322266,34.36349868774414,1,9.1767044,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,13255,0,1,0,0,0,14,196,-1.244699954986572,-.4129000008106232,49.79109954833984,47.77809906005859,0,5.20749,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,30616,0,0,0,0,0,14,196,-.6033999919891357,-.6927000284194946,36.10530090332031,29.26049995422363,0,9.7644911,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,18489,0,0,0,0,0,14,196,-.2685000002384186,-.4419000148773193,62.44240188598633,61.4025993347168,0,10.784487,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17613,0,0,0,0,1,15,225,.3910999894142151,.5037000179290771,60.45640182495117,43.21659851074219,1,10.447245,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,28159,0,0,0,0,0,14,196,1.356299996376038,.8378000259399414,45.24660110473633,57.62530136108398,1,12.141841,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,12945,0,1,0,0,0,15,225,.9501000046730042,1.589599967002869,48.34939956665039,40.20169830322266,1,11.063774,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,11512,0,0,0,0,1,14,196,-.1019999980926514,.0269000008702278,54.07839965820313,49.12509918212891,0,9.7690763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,13496,1,1,0,0,0,14,196,.3217999935150146,-.5627999901771545,50.29809951782227,41.28630065917969,1,9.7644911,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,15790,0,0,0,0,0,15,225,-.7085999846458435,-.123599998652935,37.2411003112793,28.78319931030273,0,5.5706906,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,27629,0,0,0,0,0,14,196,-.4675999879837036,.8062000274658203,76.99109649658203,82.18759918212891,1,9.859458,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,22435,1,1,0,0,0,16,256,.3808999955654144,.3201999962329865,33.7234001159668,35.35120010375977,1,9.7644911,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,23654,0,0,0,1,0,14,196,.0997999981045723,-.6333000063896179,47.45140075683594,46.23320007324219,1,10.129029,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,23944,0,0,0,0,0,14,196,.9562000036239624,1.615100026130676,47.51100158691406,47.27349853515625,1,10.784487,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,32465,1,0,0,0,0,14,196,.9096999764442444,.9395999908447266,52.41730117797852,49.32109832763672,1,10.613756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,23099,0,0,0,1,0,14,196,-1.194499969482422,-.9379000067710876,44.68709945678711,54.16080093383789,0,1.6787375,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,30633,1,0,0,0,1,15,225,.1561000049114227,-.6395000219345093,51.05649948120117,38.59780120849609,1,11.083234,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,22599,1,0,1,0,0,14,196,.1040000021457672,.4431000053882599,65.96820068359375,60.27949905395508,1,10.40048,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,20666,0,0,0,0,0,14,196,-.5343999862670898,-.3332000076770782,63.26020050048828,65.02159881591797,0,10.40048,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,32229,0,0,0,0,0,14,196,-.6888999938964844,-1.520900011062622,51.86999893188477,60.49810028076172,0,10.121823,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,25106,1,0,0,0,0,14,196,1.33490002155304,1.179000020027161,52.72750091552734,59.83100128173828,1,10.935987,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,25650,0,0,1,0,0,14,196,-1.602399945259094,-.6851000189781189,52.45199966430664,47.06760025024414,0,1.6787375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,35108,1,0,1,0,0,15,225,-1.377799987792969,-.9071999788284302,31.77630043029785,34.06850051879883,0,4.6313715,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,25367,0,1,0,0,0,15,225,1.342700004577637,.1553999930620193,46.18460083007813,40.67630004882813,1,11.963593,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,22217,1,0,0,0,0,15,225,-.2106000036001205,-.2861999869346619,54.63119888305664,50.62429809570313,0,10.129029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,30070,0,1,0,0,0,15,225,.1310999989509583,.0964000001549721,43.54899978637695,58.68379974365234,1,10.611789,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,19011,0,1,0,0,0,15,225,-.3501000106334686,-.8104000091552734,38.08819961547852,34.83580017089844,1,9.859458,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,16646,0,1,0,0,0,15,225,.0012000000569969,.0027000000700355,40.12599945068359,39.50680160522461,1,9.7598848,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,16861,0,0,0,0,0,15,225,.3601000010967255,.4465999901294708,48.69829940795898,50.84149932861328,1,10.129029,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,24767,0,0,0,0,0,15,225,.1797000020742416,.7946000099182129,62.78950119018555,55.67259979248047,1,10.611789,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,15807,1,0,0,0,0,16,256,.2829000055789948,-.652400016784668,35.13550186157227,35.03099822998047,1,11.083234,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,18055,0,0,0,0,0,14,196,-.8700000047683716,-.7408999800682068,57.91189956665039,60.36339950561523,0,9.1849422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,23774,0,0,0,0,0,14,196,-.7275999784469604,-.5985000133514404,38.70650100708008,51.23699951171875,0,9.1849422,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,21100,1,0,0,0,0,14,196,.425000011920929,.1606999933719635,64.30470275878906,53.64799880981445,1,10.786142,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,26273,1,0,0,0,0,14,196,.7121000289916992,.5758000016212463,58.08549880981445,59.19469833374023,1,10.782828,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,12503,1,0,0,0,0,15,225,.5080999732017517,.5097000002861023,56.46379852294922,55.22489929199219,1,10.787795,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,13757,0,0,0,0,0,15,225,1.321300029754639,1.322700023651123,66.99629974365234,66.64559936523438,1,10.935987,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,20755,0,0,0,0,0,15,225,.046000000089407,.2687000036239624,56.54890060424805,59.48720169067383,1,11.294543,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,24071,0,0,0,0,0,15,225,.7904000282287598,.9150999784469604,66.75620269775391,60.40390014648438,1,10.933135,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,24442,1,0,0,1,0,15,225,.4323999881744385,-.6948999762535095,69.35810089111328,74.67910003662109,1,10.395602,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,25124,1,0,0,0,0,14,196,1.108700037002563,1.066799998283386,48.76330184936523,48.82149887084961,1,10.135392,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,12009,1,0,0,0,0,14,196,-.5332000255584717,-.5511999726295471,38.21210098266602,60.17129898071289,0,10.129029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,11797,0,0,1,0,0,14,196,-.188400000333786,-.54339998960495,72.50350189208984,63.89279937744141,1,9.7598848,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,12617,0,0,1,0,0,14,196,-.335099995136261,.047800000756979,64.35449981689453,64.65920257568359,1,9.859458,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,26913,1,0,0,0,0,14,196,.9377999901771545,.8942000269889832,63.14540100097656,61.17910003662109,1,10.135392,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,17455,1,0,0,0,0,14,196,-.5367000102996826,1.126600027084351,61.5630989074707,65.60929870605469,0,10.447245,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
